Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Sub-Category,Sales,Discount,Profit,is_profitable,Order_Year,Order_Month,Order_DayOfWeek,Order_Quarter,Is_EndOfYear,Delivery_Days,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,Quarter_sin,Quarter_cos,State_Avg_Sales,Category_Avg_Sales,High_Discount
2017-12-18,2017-12-23,Standard Class,DB-13660,Consumer,Oceanside,New York,East,FUR-FU-10001037,Furnishings,18.96,0.0,8.532,1,2017,12,0,4,1,5,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,353.64750793650796,98.45908322663252,0
2017-08-17,2017-08-19,First Class,EH-13765,Corporate,Watertown,New York,East,FUR-CH-10003981,Chairs,462.564,0.1,97.6524,1,2017,8,3,3,0,2,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,353.64750793650796,610.1385110497238,0
2017-08-06,2017-08-10,Second Class,SV-20365,Consumer,Lafayette,Louisiana,South,FUR-BO-10000468,Bookcases,145.74,0.0,23.3184,1,2017,8,6,3,0,4,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,269.3663636363636,567.2388333333333,0
2017-08-06,2017-08-10,Second Class,SV-20365,Consumer,Lafayette,Louisiana,South,FUR-FU-10001706,Furnishings,15.4,0.0,7.392,1,2017,8,6,3,0,4,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,269.3663636363636,98.45908322663252,0
2015-05-25,2015-05-27,Second Class,NP-18685,Home Office,San Francisco,California,West,FUR-FU-10002268,Furnishings,14.73,0.0,4.8609,1,2015,5,0,2,0,2,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,333.32167002881846,98.45908322663252,0
2016-07-08,2016-07-12,Standard Class,JE-15715,Consumer,Broomfield,Colorado,West,FUR-CH-10004287,Chairs,662.88,0.2,74.574,1,2016,7,4,3,0,4,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,248.28575,610.1385110497238,0
2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,New York City,New York,East,FUR-FU-10001196,Furnishings,11.54,0.0,3.462,1,2017,9,5,3,0,4,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,98.45908322663252,0
2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,New York City,New York,East,FUR-CH-10003379,Chairs,1282.41,0.1,213.735,1,2017,9,5,3,0,4,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,610.1385110497238,0
2014-10-18,2014-10-20,Second Class,AS-10225,Corporate,Montgomery,Alabama,South,FUR-CH-10003774,Chairs,545.88,0.0,70.9644,1,2014,10,5,4,0,2,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,575.6800000000001,610.1385110497238,0
2016-04-14,2016-04-14,Same Day,KT-16465,Consumer,Glendale,Arizona,West,FUR-CH-10004086,Chairs,933.536,0.2,105.0228,1,2016,4,3,2,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,218.76444444444442,610.1385110497238,0
2014-11-25,2014-11-27,Second Class,LW-16825,Corporate,Brentwood,California,West,FUR-FU-10001940,Furnishings,23.88,0.0,10.5072,1,2014,11,1,4,0,2,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2015-11-09,2015-11-13,Standard Class,AS-10090,Consumer,Springfield,Missouri,Central,FUR-TA-10002855,Tables,1024.38,0.0,215.1198,1,2015,11,0,4,0,4,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,266.95,885.8187105263157,0
2017-12-25,2017-12-28,Second Class,JW-15955,Consumer,Louisville,Kentucky,South,FUR-CH-10001146,Chairs,304.45,0.0,76.1125,1,2017,12,0,4,1,3,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,404.228,610.1385110497238,0
2016-09-18,2016-09-23,Standard Class,AM-10705,Consumer,Auburn,Alabama,South,FUR-CH-10001854,Chairs,350.98,0.0,84.2352,1,2016,9,6,3,0,5,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,575.6800000000001,610.1385110497238,0
2016-09-19,2016-09-21,First Class,RH-19510,Home Office,Providence,Rhode Island,East,FUR-CH-10004675,Chairs,872.32,0.0,244.2496,1,2016,9,0,3,0,2,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,346.7091666666667,610.1385110497238,0
2015-03-13,2015-03-15,First Class,MC-17275,Consumer,Seattle,Washington,West,FUR-BO-10004409,Bookcases,141.96,0.0,39.7488,1,2015,3,4,1,0,2,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,435.3106534653465,567.2388333333333,0
2017-09-25,2017-09-29,Standard Class,CT-11995,Consumer,Rochester,Minnesota,Central,FUR-CH-10003061,Chairs,269.97,0.0,51.2943,1,2017,9,0,3,0,4,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,585.4884615384616,610.1385110497238,0
2015-06-18,2015-06-23,Standard Class,SN-20560,Home Office,Peoria,Arizona,West,FUR-FU-10004973,Furnishings,75.36,0.2,20.724,1,2015,6,3,2,0,5,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,218.76444444444442,98.45908322663252,0
2015-07-11,2015-07-13,First Class,CK-12595,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furnishings,289.8,0.2,36.225,1,2015,7,5,3,0,2,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,76.22222222222223,98.45908322663252,0
2015-07-11,2015-07-13,First Class,CK-12595,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10003142,Furnishings,25.344,0.2,3.4848,1,2015,7,5,3,0,2,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,76.22222222222223,98.45908322663252,0
2016-12-01,2016-12-07,Standard Class,RD-19480,Consumer,Richmond,Indiana,Central,FUR-FU-10001196,Furnishings,17.31,0.0,5.193,1,2016,12,3,4,1,6,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,499.85695652173916,98.45908322663252,0
2017-12-22,2017-12-25,First Class,TP-21130,Consumer,Detroit,Michigan,Central,FUR-CH-10002335,Chairs,1586.69,0.0,412.5394,1,2017,12,4,4,1,3,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,446.42199999999997,610.1385110497238,0
2017-12-22,2017-12-25,First Class,TP-21130,Consumer,Detroit,Michigan,Central,FUR-TA-10004534,Tables,411.8,0.0,70.006,1,2017,12,4,4,1,3,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,446.42199999999997,885.8187105263157,0
2014-12-01,2014-12-05,Standard Class,TR-21325,Consumer,San Francisco,California,West,FUR-FU-10001861,Furnishings,58.2,0.0,28.518,1,2014,12,0,4,1,4,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2015-12-24,2015-12-29,Standard Class,MS-17365,Consumer,Phoenix,Arizona,West,FUR-FU-10002885,Furnishings,7.712,0.2,1.7352,1,2015,12,3,4,1,5,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,218.76444444444442,98.45908322663252,0
2014-11-17,2014-11-21,Standard Class,MP-17470,Home Office,Moorhead,Minnesota,Central,FUR-CH-10004289,Chairs,479.9,0.0,81.583,1,2014,11,0,4,0,4,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,585.4884615384616,610.1385110497238,0
2015-10-31,2015-10-31,Same Day,SG-20080,Consumer,Redlands,California,West,FUR-CH-10004218,Chairs,323.136,0.2,20.196,1,2015,10,5,4,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2015-10-31,2015-10-31,Same Day,SG-20080,Consumer,Redlands,California,West,FUR-BO-10002213,Bookcases,425.833,0.15,20.0392,1,2015,10,5,4,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,333.32167002881846,567.2388333333333,0
2017-09-22,2017-09-24,Second Class,EH-14005,Home Office,Lansing,Michigan,Central,FUR-BO-10001972,Bookcases,241.96,0.0,41.1332,1,2017,9,4,3,0,2,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,446.42199999999997,567.2388333333333,0
2015-10-04,2015-10-09,Standard Class,JK-16120,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10003623,Furnishings,64.944,0.2,6.4944,1,2015,10,6,4,0,5,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,76.22222222222223,98.45908322663252,0
2014-05-20,2014-05-22,Second Class,RF-19345,Corporate,Dover,New Hampshire,East,FUR-FU-10000076,Furnishings,139.86,0.0,60.1398,1,2014,5,1,2,0,2,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,166.66199999999998,98.45908322663252,0
2014-12-12,2014-12-17,Standard Class,WB-21850,Consumer,Concord,California,West,FUR-FU-10003975,Furnishings,43.31,0.0,4.331,1,2014,12,4,4,1,5,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,333.32167002881846,98.45908322663252,0
2016-05-14,2016-05-14,Same Day,LH-17155,Consumer,Cincinnati,Ohio,East,FUR-FU-10002937,Furnishings,79.384,0.2,29.769,1,2016,5,5,2,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,74.18021052631579,98.45908322663252,0
2016-05-07,2016-05-11,Standard Class,CJ-12010,Consumer,New York City,New York,East,FUR-CH-10002084,Chairs,442.764,0.1,59.0352,1,2016,5,5,2,0,4,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,353.64750793650796,610.1385110497238,0
2016-05-07,2016-05-11,Standard Class,CJ-12010,Consumer,New York City,New York,East,FUR-FU-10001940,Furnishings,63.68,0.0,28.0192,1,2016,5,5,2,0,4,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,353.64750793650796,98.45908322663252,0
2017-08-10,2017-08-15,Standard Class,IL-15100,Consumer,Columbus,Indiana,Central,FUR-FU-10003708,Furnishings,121.3,0.0,25.473,1,2017,8,3,3,0,5,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,499.85695652173916,98.45908322663252,0
2014-06-01,2014-06-06,Standard Class,LT-17110,Consumer,Little Rock,Arkansas,South,FUR-FU-10001935,Furnishings,22.2,0.0,9.102,1,2014,6,6,2,0,5,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,354.1722222222222,98.45908322663252,0
2015-09-06,2015-09-12,Standard Class,BT-11305,Home Office,Seattle,Washington,West,FUR-FU-10004748,Furnishings,191.82,0.0,74.8098,1,2015,9,6,3,0,6,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,435.3106534653465,98.45908322663252,0
2015-06-29,2015-07-05,Standard Class,SC-20725,Consumer,Lancaster,Pennsylvania,East,FUR-FU-10001473,Furnishings,20.104,0.2,1.7591,1,2015,6,0,2,0,6,0.0,1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,76.22222222222223,98.45908322663252,0
2017-11-21,2017-11-25,Standard Class,SW-20275,Consumer,New York City,New York,East,FUR-FU-10003535,Furnishings,27.42,0.0,11.2422,1,2017,11,1,4,0,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,353.64750793650796,98.45908322663252,0
2017-10-01,2017-10-02,First Class,NS-18505,Consumer,San Jose,California,West,FUR-CH-10000553,Chairs,108.608,0.2,9.5032,1,2017,10,6,4,0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2017-06-26,2017-07-01,Standard Class,DB-13405,Consumer,La Porte,Indiana,Central,FUR-FU-10000293,Furnishings,526.45,0.0,31.587,1,2017,6,0,2,0,5,0.0,1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,499.85695652173916,98.45908322663252,0
2016-09-17,2016-09-22,Standard Class,LA-16780,Corporate,Bangor,Maine,East,FUR-FU-10004952,Furnishings,109.48,0.0,33.9388,1,2016,9,5,3,0,5,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,109.48,98.45908322663252,0
2017-06-16,2017-06-19,First Class,TS-21610,Consumer,San Francisco,California,West,FUR-CH-10000015,Chairs,1212.96,0.2,90.972,1,2017,6,4,2,0,3,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,333.32167002881846,610.1385110497238,0
2017-02-06,2017-02-09,First Class,MV-17485,Consumer,Arlington,Virginia,South,FUR-BO-10004015,Bookcases,359.97,0.0,79.1934,1,2017,2,0,1,0,3,0.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,486.9605769230769,567.2388333333333,0
2015-03-06,2015-03-11,Standard Class,JL-15850,Consumer,San Francisco,California,West,FUR-FU-10000308,Furnishings,435.26,0.0,95.7572,1,2015,3,4,1,0,5,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,333.32167002881846,98.45908322663252,0
2014-10-03,2014-10-08,Second Class,AR-10405,Corporate,Los Angeles,California,West,FUR-TA-10001866,Tables,143.432,0.2,3.5858,1,2014,10,4,4,0,5,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,333.32167002881846,885.8187105263157,0
2014-10-03,2014-10-08,Second Class,AR-10405,Corporate,Los Angeles,California,West,FUR-CH-10002774,Chairs,122.352,0.2,13.7646,1,2014,10,4,4,0,5,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,333.32167002881846,610.1385110497238,0
2014-06-27,2014-07-01,Standard Class,LM-17065,Consumer,Southaven,Mississippi,South,FUR-TA-10001039,Tables,85.98,0.0,22.3548,1,2014,6,4,2,0,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,479.7611111111112,885.8187105263157,0
2017-10-30,2017-11-02,First Class,JK-15625,Consumer,Seattle,Washington,West,FUR-BO-10004467,Bookcases,199.98,0.0,37.9962,1,2017,10,0,4,0,3,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,435.3106534653465,567.2388333333333,0
2017-01-08,2017-01-11,First Class,RS-19420,Corporate,Seattle,Washington,West,FUR-TA-10001950,Tables,892.98,0.0,80.3682,1,2017,1,6,1,0,3,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,435.3106534653465,885.8187105263157,0
2015-04-20,2015-04-25,Standard Class,TS-21160,Corporate,Columbus,Georgia,South,FUR-FU-10002937,Furnishings,595.38,0.0,297.69,1,2015,4,0,2,0,5,0.0,1.0,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,260.04625,98.45908322663252,0
2017-12-23,2017-12-27,Standard Class,FM-14215,Corporate,Middletown,Connecticut,East,FUR-FU-10003708,Furnishings,181.95,0.0,38.2095,1,2017,12,5,4,1,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,447.51181818181817,98.45908322663252,0
2015-11-01,2015-11-05,Standard Class,VD-21670,Consumer,New York City,New York,East,FUR-FU-10000965,Furnishings,259.7,0.0,106.477,1,2015,11,6,4,0,4,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,353.64750793650796,98.45908322663252,0
2017-09-17,2017-09-22,Second Class,MO-17800,Home Office,Roswell,Georgia,South,FUR-CH-10000785,Chairs,723.92,0.0,188.2192,1,2017,9,6,3,0,5,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,260.04625,610.1385110497238,0
2017-06-11,2017-06-12,First Class,BC-11125,Home Office,Peoria,Arizona,West,FUR-CH-10001394,Chairs,280.792,0.2,35.099,1,2017,6,6,2,0,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,218.76444444444442,610.1385110497238,0
2017-07-20,2017-07-25,Standard Class,EM-13825,Corporate,Sioux Falls,South Dakota,Central,FUR-CH-10003833,Chairs,182.94,0.0,27.441,1,2017,7,3,3,0,5,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,162.45,610.1385110497238,0
2015-09-15,2015-09-19,Second Class,BM-11575,Corporate,New York City,New York,East,FUR-BO-10004709,Bookcases,46.384,0.2,1.1596,1,2015,9,1,3,0,4,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,353.64750793650796,567.2388333333333,0
2014-12-31,2015-01-03,First Class,GM-14455,Home Office,Franklin,Massachusetts,East,FUR-FU-10002501,Furnishings,63.2,0.0,23.384,1,2014,12,2,4,1,3,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,266.5805555555556,98.45908322663252,0
2015-08-31,2015-09-02,First Class,SC-20260,Corporate,San Francisco,California,West,FUR-BO-10002545,Bookcases,1552.831,0.15,200.9546,1,2015,8,0,3,0,2,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,333.32167002881846,567.2388333333333,0
2016-03-13,2016-03-18,Standard Class,AB-10060,Home Office,Waynesboro,Virginia,South,FUR-FU-10004864,Furnishings,127.88,0.0,40.9216,1,2016,3,6,1,0,5,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,486.9605769230769,98.45908322663252,0
2016-05-06,2016-05-10,Standard Class,BE-11455,Home Office,Lorain,Ohio,East,FUR-FU-10004848,Furnishings,54.712,0.2,11.6263,1,2016,5,4,2,0,4,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,74.18021052631579,98.45908322663252,0
2015-12-06,2015-12-10,Standard Class,SG-20605,Consumer,New York City,New York,East,FUR-FU-10002878,Furnishings,113.92,0.0,42.1504,1,2015,12,6,4,1,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,353.64750793650796,98.45908322663252,0
2017-03-23,2017-03-25,First Class,BE-11335,Home Office,San Francisco,California,West,FUR-FU-10000758,Furnishings,211.84,0.0,76.2624,1,2017,3,3,1,0,2,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,333.32167002881846,98.45908322663252,0
2014-11-12,2014-11-16,Standard Class,JA-15970,Consumer,Los Angeles,California,West,FUR-TA-10002356,Tables,629.064,0.2,31.4532,1,2014,11,2,4,0,4,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,333.32167002881846,885.8187105263157,0
2016-12-29,2017-01-02,Standard Class,TB-21595,Consumer,Milwaukee,Wisconsin,Central,FUR-CH-10001714,Chairs,754.45,0.0,60.356,1,2016,12,3,4,1,4,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,539.2690625,610.1385110497238,0
2015-07-06,2015-07-11,Standard Class,PP-18955,Home Office,Holyoke,Massachusetts,East,FUR-BO-10002824,Bookcases,301.96,0.0,60.392,1,2015,7,0,3,0,5,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,266.5805555555556,567.2388333333333,0
2017-12-28,2018-01-02,Standard Class,HM-14860,Corporate,Seattle,Washington,West,FUR-FU-10001935,Furnishings,7.4,0.0,3.034,1,2017,12,3,4,1,5,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,435.3106534653465,98.45908322663252,0
2014-03-25,2014-04-01,Standard Class,AZ-10750,Consumer,New York City,New York,East,FUR-CH-10002439,Chairs,366.786,0.1,65.2064,1,2014,3,1,1,0,7,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,353.64750793650796,610.1385110497238,0
2017-07-03,2017-07-10,Standard Class,CA-12265,Consumer,Farmington,New Mexico,West,FUR-FU-10003708,Furnishings,545.85,0.0,114.6285,1,2017,7,0,3,0,7,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,425.353,98.45908322663252,0
2017-07-17,2017-07-22,Standard Class,SW-20455,Consumer,Tampa,Florida,South,FUR-FU-10002597,Furnishings,7.904,0.2,2.1736,1,2017,7,0,3,0,5,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,157.69615384615386,98.45908322663252,0
2016-01-22,2016-01-28,Standard Class,CM-11935,Consumer,Fayetteville,North Carolina,South,FUR-FU-10002107,Furnishings,14.272,0.2,4.2816,1,2016,1,4,1,0,6,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,136.1914074074074,98.45908322663252,0
2017-08-28,2017-09-03,Standard Class,KN-16705,Home Office,Seattle,Washington,West,FUR-TA-10000617,Tables,1137.75,0.0,250.305,1,2017,8,0,3,0,6,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,435.3106534653465,885.8187105263157,0
2014-06-16,2014-06-22,Standard Class,SC-20575,Consumer,Mishawaka,Indiana,Central,FUR-CH-10000225,Chairs,647.84,0.0,32.392,1,2014,6,0,2,0,6,0.0,1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,499.85695652173916,610.1385110497238,0
2014-07-25,2014-07-27,Second Class,KL-16645,Consumer,San Francisco,California,West,FUR-FU-10004351,Furnishings,77.92,0.0,34.2848,1,2014,7,4,3,0,2,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,333.32167002881846,98.45908322663252,0
2017-05-02,2017-05-07,Standard Class,DW-13585,Corporate,Westfield,New Jersey,East,FUR-FU-10003975,Furnishings,129.93,0.0,12.993,1,2017,5,1,2,0,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,245.36458333333334,98.45908322663252,0
2015-07-16,2015-07-16,Same Day,EM-13810,Corporate,San Francisco,California,West,FUR-CH-10004086,Chairs,700.152,0.2,78.7671,1,2015,7,3,3,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,333.32167002881846,610.1385110497238,0
