Sales,Discount,Order_Year,Order_Month,Order_DayOfWeek,Order_Quarter,Is_EndOfYear,Delivery_Days,Ship Mode,Segment,City,Region,Sub-Category,State,Product ID,Customer ID,is_profitable
141.96,0.0,2015,11,5,4,0,4,Standard Class,Consumer,Las Vegas,West,Bookcases,Nevada,FUR-BO-10002598,NW-18400,1
28.44,0.0,2015,12,4,4,1,6,Standard Class,Consumer,Hempstead,East,Furnishings,New York,FUR-FU-10002445,SO-20335,1
364.41,0.1,2015,12,4,4,1,6,Standard Class,Consumer,Hempstead,East,Chairs,New York,FUR-CH-10002372,SO-20335,1
361.764,0.1,2015,12,4,4,1,6,Standard Class,Consumer,Hempstead,East,Chairs,New York,FUR-CH-10002965,SO-20335,1
24.048,0.2,2017,11,3,4,0,1,First Class,Consumer,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10000320,TD-20995,1
384.174,0.1,2015,12,4,4,1,5,Second Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10003535,MS-17365,1
154.764,0.4,2017,10,5,4,0,4,Standard Class,Home Office,Charlotte,South,Tables,North Carolina,FUR-TA-10001039,Dp-13240,0
22.288,0.6,2015,5,0,2,0,1,First Class,Corporate,Tinley Park,Central,Furnishings,Illinois,FUR-FU-10001940,LA-16780,0
65.424,0.6,2017,5,0,2,0,7,Standard Class,Consumer,Houston,Central,Furnishings,Texas,FUR-FU-10003919,HZ-14950,0
281.372,0.3,2014,4,2,2,0,4,Standard Class,Home Office,Columbus,East,Chairs,Ohio,FUR-CH-10002965,LB-16795,0
281.372,0.3,2014,4,2,2,0,4,Standard Class,Home Office,Columbus,East,Chairs,Ohio,FUR-CH-10002965,LB-16795,0
22.336,0.2,2014,4,2,2,0,4,Standard Class,Home Office,Columbus,East,Furnishings,Ohio,FUR-FU-10002191,LB-16795,1
271.764,0.1,2015,9,6,3,0,7,Standard Class,Home Office,New York City,East,Chairs,New York,FUR-CH-10000665,CC-12430,1
1408.1,0.0,2015,9,3,3,0,4,Standard Class,Home Office,Dubuque,Central,Chairs,Iowa,FUR-CH-10000988,DE-13255,1
215.148,0.4,2017,7,0,3,0,3,Second Class,Home Office,Lancaster,East,Tables,Ohio,FUR-TA-10002041,SZ-20035,0
128.9,0.0,2017,12,4,4,1,1,First Class,Consumer,Inglewood,West,Furnishings,California,FUR-FU-10002703,LF-17185,1
24.288,0.6,2015,9,6,3,0,2,First Class,Consumer,Chicago,Central,Furnishings,Illinois,FUR-FU-10003849,NM-18520,0
16.192,0.6,2017,10,0,4,0,0,Same Day,Consumer,Dallas,Central,Furnishings,Texas,FUR-FU-10003849,RA-19945,0
251.006,0.3,2017,10,0,4,0,0,Same Day,Consumer,Dallas,Central,Tables,Texas,FUR-TA-10002041,RA-19945,0
22.512,0.2,2017,9,5,3,0,2,First Class,Consumer,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10003832,AS-10090,1
361.96,0.0,2015,9,3,3,0,4,Standard Class,Corporate,Revere,East,Bookcases,Massachusetts,FUR-BO-10004695,EH-13765,1
133.38,0.0,2016,12,2,4,1,5,Standard Class,Consumer,Jackson,South,Furnishings,Mississippi,FUR-FU-10002045,MC-17845,1
16.74,0.0,2016,12,3,4,1,4,Standard Class,Consumer,San Francisco,West,Furnishings,California,FUR-FU-10003724,CL-11890,1
180.98,0.0,2017,3,4,1,0,7,Standard Class,Consumer,Dearborn Heights,Central,Chairs,Michigan,FUR-CH-10000785,EP-13915,1
1421.664,0.2,2016,12,3,4,1,6,Standard Class,Corporate,San Francisco,West,Tables,California,FUR-TA-10003954,SP-20620,0
8.96,0.0,2014,4,0,2,0,3,First Class,Consumer,Mobile,South,Furnishings,Alabama,FUR-FU-10004415,PJ-19015,1
29.12,0.0,2014,8,2,3,0,2,First Class,Corporate,Springfield,South,Furnishings,Virginia,FUR-FU-10002456,CC-12610,1
1202.94,0.0,2014,8,2,3,0,2,First Class,Corporate,Springfield,South,Tables,Virginia,FUR-TA-10003569,CC-12610,1
408.422,0.3,2015,7,3,3,0,4,Standard Class,Consumer,Carol Stream,Central,Chairs,Illinois,FUR-CH-10004086,RH-19600,0
382.116,0.3,2015,7,3,3,0,4,Standard Class,Consumer,Carol Stream,Central,Chairs,Illinois,FUR-CH-10003774,RH-19600,0
603.92,0.0,2017,9,6,3,0,4,Standard Class,Corporate,Saint Cloud,Central,Chairs,Minnesota,FUR-CH-10000665,KB-16240,1
513.024,0.2,2016,8,0,3,0,7,Standard Class,Home Office,Los Angeles,West,Tables,California,FUR-TA-10001932,CA-12055,1
193.0656,0.32,2014,6,4,2,0,4,Standard Class,Consumer,Plano,Central,Bookcases,Texas,FUR-BO-10001608,SC-20020,0
825.174,0.3,2017,9,0,3,0,2,First Class,Corporate,Chicago,Central,Bookcases,Illinois,FUR-BO-10000112,HW-14935,0
796.425,0.5,2015,6,0,2,0,3,First Class,Home Office,Aurora,Central,Tables,Illinois,FUR-TA-10002645,MG-17875,0
5.352,0.2,2016,9,6,3,0,2,First Class,Consumer,Columbus,East,Furnishings,Ohio,FUR-FU-10002107,SV-20365,1
99.372,0.3,2016,9,6,3,0,2,First Class,Consumer,Columbus,East,Chairs,Ohio,FUR-CH-10002647,SV-20365,0
33.94,0.0,2017,10,0,4,0,2,First Class,Home Office,Richmond,South,Chairs,Kentucky,FUR-CH-10000553,RD-19810,1
844.116,0.3,2016,3,1,1,0,4,Second Class,Home Office,Chicago,Central,Chairs,Illinois,FUR-CH-10002965,ME-17320,0
15.008,0.6,2016,9,4,3,0,5,Second Class,Home Office,Dallas,Central,Furnishings,Texas,FUR-FU-10003832,DB-12910,0
2430.08,0.0,2016,7,0,3,0,4,Standard Class,Consumer,Jackson,South,Tables,Mississippi,FUR-TA-10004915,MT-17815,1
801.96,0.0,2015,12,3,4,1,6,Standard Class,Corporate,Jackson,Central,Tables,Michigan,FUR-TA-10003569,KD-16495,1
191.96,0.0,2015,12,3,4,1,6,Standard Class,Corporate,Jackson,Central,Chairs,Michigan,FUR-CH-10004289,KD-16495,1
17.472,0.2,2014,9,1,3,0,5,Second Class,Consumer,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10002456,LC-17140,1
657.93,0.3,2014,11,0,4,0,7,Standard Class,Consumer,Philadelphia,East,Chairs,Pennsylvania,FUR-CH-10004997,RB-19330,0
25.16,0.0,2017,8,0,3,0,6,Standard Class,Home Office,Columbia,East,Furnishings,Maryland,FUR-FU-10003976,TH-21550,1
91.92,0.0,2017,8,0,3,0,6,Standard Class,Home Office,Columbia,East,Furnishings,Maryland,FUR-FU-10004960,TH-21550,1
718.116,0.3,2017,11,6,4,0,2,First Class,Corporate,San Antonio,Central,Tables,Texas,FUR-TA-10002622,SC-20770,0
142.4,0.0,2014,9,6,3,0,5,Standard Class,Consumer,Macon,South,Furnishings,Georgia,FUR-FU-10002878,JC-15775,1
681.408,0.2,2017,5,4,2,0,2,Second Class,Home Office,San Francisco,West,Chairs,California,FUR-CH-10002647,BC-11125,1
148.288,0.2,2016,11,3,4,0,4,Standard Class,Home Office,Springfield,East,Furnishings,Ohio,FUR-FU-10000758,PP-18955,1
30.88,0.2,2015,3,3,1,0,5,Standard Class,Corporate,Plantation,South,Furnishings,Florida,FUR-FU-10003194,EB-13750,1
6.408,0.2,2015,3,3,1,0,5,Standard Class,Corporate,Plantation,South,Furnishings,Florida,FUR-FU-10001731,EB-13750,1
127.372,0.3,2017,11,0,4,0,5,Standard Class,Consumer,Philadelphia,East,Chairs,Pennsylvania,FUR-CH-10003774,ML-17410,0
44.46,0.0,2015,12,5,4,1,4,Standard Class,Corporate,San Diego,West,Furnishings,California,FUR-FU-10004090,MH-17620,1
181.96,0.0,2015,7,3,3,0,5,Standard Class,Consumer,Clinton,East,Furnishings,Maryland,FUR-FU-10002918,BT-11680,1
15.488,0.2,2015,10,4,4,0,3,Second Class,Corporate,Denver,West,Furnishings,Colorado,FUR-FU-10003026,FA-14230,1
141.96,0.0,2015,11,3,4,0,2,Second Class,Home Office,Seattle,West,Furnishings,Washington,FUR-FU-10000305,TC-21475,1
37.93,0.0,2017,12,6,4,1,5,Standard Class,Corporate,Rochester,East,Furnishings,New York,FUR-FU-10001602,AC-10615,1
15.168,0.2,2016,1,5,1,0,4,Second Class,Corporate,Toledo,East,Furnishings,Ohio,FUR-FU-10002445,MF-17665,1
6.368,0.6,2014,11,6,4,0,4,Standard Class,Corporate,Mesquite,Central,Furnishings,Texas,FUR-FU-10001940,SS-20140,0
510.24,0.2,2017,10,6,4,0,2,First Class,Corporate,Los Angeles,West,Tables,California,FUR-TA-10001705,RS-19765,1
162.6,0.0,2017,4,4,2,0,3,First Class,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10004622,JW-15955,1
603.92,0.2,2014,12,0,4,1,2,Second Class,Consumer,Olympia,West,Chairs,Washington,FUR-CH-10002602,JK-15625,1
18.92,0.0,2016,12,1,4,1,4,Standard Class,Home Office,Jackson,South,Furnishings,Mississippi,FUR-FU-10001918,AB-10255,1
71.97,0.0,2017,3,0,1,0,5,Second Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10002554,RM-19750,1
368.97,0.0,2016,9,4,3,0,5,Second Class,Consumer,Columbus,South,Chairs,Georgia,FUR-CH-10002084,RA-19915,1
198.46,0.0,2017,8,6,3,0,2,Second Class,Corporate,Inglewood,West,Furnishings,California,FUR-FU-10002937,DR-12880,1
230.28,0.2,2017,8,6,3,0,2,Second Class,Corporate,Inglewood,West,Chairs,California,FUR-CH-10004886,DR-12880,1
563.43,0.3,2016,3,3,1,0,3,First Class,Corporate,Odessa,Central,Chairs,Texas,FUR-CH-10004983,JG-15310,0
24.4,0.0,2015,9,4,3,0,5,Standard Class,Corporate,Los Angeles,West,Furnishings,California,FUR-FU-10001591,GB-14530,1
241.96,0.0,2016,8,5,3,0,5,Second Class,Corporate,West Allis,Central,Bookcases,Wisconsin,FUR-BO-10001337,TS-21160,1
99.372,0.3,2016,3,0,1,0,4,Standard Class,Corporate,Houston,Central,Tables,Texas,FUR-TA-10004767,DM-12955,0
1013.832,0.2,2014,12,1,4,1,4,Second Class,Corporate,Hialeah,South,Chairs,Florida,FUR-CH-10000988,KB-16585,1
2003.52,0.2,2016,12,5,4,1,4,Standard Class,Consumer,San Francisco,West,Tables,California,FUR-TA-10004256,CM-12160,0
665.88,0.0,2015,5,6,2,0,5,Standard Class,Home Office,Chula Vista,West,Furnishings,California,FUR-FU-10002298,JB-16045,1
333.0,0.2,2014,1,0,1,0,6,Standard Class,Consumer,San Diego,West,Tables,California,FUR-TA-10003469,EJ-13720,0
523.764,0.4,2017,11,5,4,0,1,First Class,Corporate,Greensboro,South,Tables,North Carolina,FUR-TA-10004575,KL-16555,0
102.592,0.2,2016,10,4,4,0,6,Standard Class,Consumer,Jacksonville,South,Chairs,North Carolina,FUR-CH-10003606,NC-18415,1
523.92,0.2,2015,11,3,4,0,7,Standard Class,Corporate,Plantation,South,Chairs,Florida,FUR-CH-10003298,AH-10690,0
146.136,0.2,2015,11,3,4,0,7,Standard Class,Corporate,Plantation,South,Chairs,Florida,FUR-CH-10004477,AH-10690,1
801.96,0.0,2015,9,1,3,0,4,Standard Class,Consumer,Mobile,South,Tables,Alabama,FUR-TA-10003569,NW-18400,1
1056.86,0.0,2015,9,1,3,0,4,Standard Class,Consumer,Mobile,South,Chairs,Alabama,FUR-CH-10004853,NW-18400,1
314.352,0.2,2017,10,0,4,0,5,Standard Class,Consumer,New York City,East,Bookcases,New York,FUR-BO-10003034,HG-14845,0
1458.65,0.0,2017,5,6,2,0,4,Standard Class,Corporate,Detroit,Central,Chairs,Michigan,FUR-CH-10004086,RW-19540,1
26.64,0.0,2017,5,6,2,0,4,Standard Class,Corporate,Detroit,Central,Chairs,Michigan,FUR-CH-10002017,RW-19540,1
476.8,0.0,2017,5,6,2,0,4,Standard Class,Corporate,Detroit,Central,Chairs,Michigan,FUR-CH-10000595,RW-19540,1
76.14,0.0,2015,11,5,4,0,5,Standard Class,Consumer,Dover,East,Furnishings,Delaware,FUR-FU-10004017,LS-17230,1
611.058,0.3,2014,11,0,4,0,0,Same Day,Corporate,Columbus,East,Chairs,Ohio,FUR-CH-10000847,MY-18295,0
674.352,0.2,2014,7,5,3,0,7,Standard Class,Consumer,North Las Vegas,West,Chairs,Nevada,FUR-CH-10003312,KM-16720,0
134.01,0.0,2014,7,5,3,0,7,Standard Class,Consumer,North Las Vegas,West,Furnishings,Nevada,FUR-FU-10004018,KM-16720,1
170.352,0.2,2014,6,6,2,0,4,Standard Class,Corporate,Bristol,South,Chairs,Tennessee,FUR-CH-10002647,KE-16420,1
616.998,0.15,2014,10,1,4,0,3,First Class,Corporate,Los Angeles,West,Bookcases,California,FUR-BO-10001337,TS-21370,0
85.3,0.0,2015,9,0,3,0,0,Same Day,Home Office,Quincy,East,Furnishings,Massachusetts,FUR-FU-10004006,DH-13675,1
4.95,0.0,2017,6,1,2,0,4,Standard Class,Home Office,San Francisco,West,Furnishings,California,FUR-FU-10004164,GH-14410,1
480.96,0.5,2017,2,4,1,0,5,Standard Class,Home Office,Chicago,Central,Tables,Illinois,FUR-TA-10001932,JK-16120,0
151.96,0.6,2015,11,5,4,0,5,Standard Class,Consumer,Champaign,Central,Furnishings,Illinois,FUR-FU-10004904,LC-16885,0
240.784,0.2,2015,10,4,4,0,4,Second Class,Consumer,San Diego,West,Chairs,California,FUR-CH-10004495,JF-15355,1
191.968,0.2,2015,10,4,4,0,4,Second Class,Consumer,San Diego,West,Chairs,California,FUR-CH-10004540,JF-15355,1
842.352,0.2,2015,10,4,4,0,4,Second Class,Consumer,San Diego,West,Chairs,California,FUR-CH-10001854,JF-15355,1
364.704,0.2,2015,6,0,2,0,5,Standard Class,Consumer,Gilbert,West,Furnishings,Arizona,FUR-FU-10004904,PF-19120,0
40.256,0.2,2015,6,0,2,0,5,Standard Class,Consumer,Gilbert,West,Furnishings,Arizona,FUR-FU-10002396,PF-19120,1
1684.752,0.2,2016,11,3,4,0,6,Standard Class,Corporate,Los Angeles,West,Chairs,California,FUR-CH-10001394,SP-20860,1
547.136,0.2,2015,4,6,2,0,5,Standard Class,Home Office,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10001468,VT-21700,0
7.584,0.2,2015,4,6,2,0,5,Standard Class,Home Office,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10001037,VT-21700,1
352.45,0.5,2015,4,6,2,0,5,Standard Class,Home Office,Philadelphia,East,Bookcases,Pennsylvania,FUR-BO-10004218,VT-21700,0
9.82,0.0,2017,9,0,3,0,7,Standard Class,Corporate,New York City,East,Furnishings,New York,FUR-FU-10002268,MM-18280,1
801.6,0.5,2017,7,1,3,0,5,Standard Class,Consumer,Phoenix,West,Tables,Arizona,FUR-TA-10001932,ML-17410,0
161.568,0.2,2017,7,1,3,0,5,Standard Class,Consumer,Phoenix,West,Chairs,Arizona,FUR-CH-10004218,ML-17410,1
311.976,0.2,2017,7,1,3,0,5,Standard Class,Consumer,Phoenix,West,Chairs,Arizona,FUR-CH-10000513,ML-17410,0
35.34,0.0,2014,9,2,3,0,4,Standard Class,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10004671,BN-11515,1
241.332,0.32,2016,3,0,1,0,3,First Class,Consumer,Harlingen,Central,Bookcases,Texas,FUR-BO-10004409,JS-15880,0
197.372,0.3,2015,6,1,2,0,4,Standard Class,Consumer,Grand Prairie,Central,Chairs,Texas,FUR-CH-10001708,LS-17230,0
1424.9,0.0,2016,12,5,4,1,0,Same Day,Consumer,Greenwood,Central,Chairs,Indiana,FUR-CH-10003379,MH-17455,1
14.56,0.0,2017,5,3,2,0,5,Standard Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10002456,TS-21340,1
255.108,0.3,2016,11,4,4,0,4,Standard Class,Home Office,Pasadena,Central,Chairs,Texas,FUR-CH-10003817,SN-20710,0
5.47,0.0,2014,4,4,2,0,5,Standard Class,Consumer,Detroit,Central,Furnishings,Michigan,FUR-FU-10004020,MS-17710,1
22.14,0.0,2016,6,6,2,0,7,Standard Class,Consumer,San Francisco,West,Furnishings,California,FUR-FU-10002364,DN-13690,1
44.76,0.2,2016,5,6,2,0,4,Standard Class,Consumer,Nashville,South,Furnishings,Tennessee,FUR-FU-10001085,RB-19360,1
44.67,0.0,2017,2,6,1,0,1,First Class,Home Office,Los Angeles,West,Furnishings,California,FUR-FU-10004018,ED-13885,1
414.0,0.0,2016,3,1,1,0,4,Standard Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10004848,JM-15250,1
39.92,0.0,2016,10,5,4,0,2,First Class,Consumer,Richmond,South,Furnishings,Virginia,FUR-FU-10003731,EB-13930,1
53.316,0.4,2014,12,1,4,1,4,Standard Class,Corporate,New York City,East,Tables,New York,FUR-TA-10001676,TH-21235,0
22.77,0.0,2017,12,4,4,1,5,Standard Class,Home Office,Seattle,West,Furnishings,Washington,FUR-FU-10003096,PL-18925,1
287.968,0.2,2016,7,3,3,0,2,Second Class,Consumer,Los Angeles,West,Chairs,California,FUR-CH-10003061,CC-12370,0
257.499,0.15,2016,4,6,2,0,4,Standard Class,Consumer,Lakewood,West,Bookcases,California,FUR-BO-10003441,JM-15535,1
79.12,0.2,2016,4,6,2,0,5,Standard Class,Corporate,Columbia,South,Furnishings,Tennessee,FUR-FU-10003798,CS-12175,1
52.96,0.0,2014,11,1,4,0,2,Second Class,Consumer,Woonsocket,East,Furnishings,Rhode Island,FUR-FU-10001095,AR-10540,1
63.552,0.2,2015,5,4,2,0,4,Standard Class,Corporate,Tampa,South,Furnishings,Florida,FUR-FU-10001095,DB-13120,1
512.94,0.0,2015,3,6,1,0,4,Standard Class,Consumer,Kenosha,Central,Bookcases,Wisconsin,FUR-BO-10002916,DK-12895,1
860.93,0.0,2015,3,6,1,0,4,Standard Class,Consumer,Kenosha,Central,Chairs,Wisconsin,FUR-CH-10002084,DK-12895,1
373.08,0.0,2015,3,6,1,0,4,Standard Class,Consumer,Kenosha,Central,Furnishings,Wisconsin,FUR-FU-10000308,DK-12895,1
231.92,0.2,2015,7,4,3,0,3,Second Class,Corporate,Port Saint Lucie,South,Bookcases,Florida,FUR-BO-10004709,MP-17965,1
63.47,0.0,2014,10,5,4,0,5,Standard Class,Home Office,Seattle,West,Furnishings,Washington,FUR-FU-10001196,Dp-13240,1
637.896,0.3,2016,3,3,1,0,5,Standard Class,Consumer,San Antonio,Central,Tables,Texas,FUR-TA-10004915,CC-12220,0
474.43,0.0,2017,1,6,1,0,4,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10001215,SC-20725,1
170.058,0.3,2014,6,6,2,0,5,Standard Class,Consumer,Chester,East,Chairs,Pennsylvania,FUR-CH-10004698,AA-10645,0
853.93,0.3,2014,6,6,2,0,5,Standard Class,Consumer,Chester,East,Chairs,Pennsylvania,FUR-CH-10000454,AA-10645,0
556.665,0.15,2017,10,4,4,0,1,First Class,Corporate,San Francisco,West,Bookcases,California,FUR-BO-10003034,JO-15145,1
232.88,0.0,2017,12,6,4,1,4,Standard Class,Consumer,Lafayette,South,Chairs,Louisiana,FUR-CH-10002439,CS-12355,1
24.9,0.0,2014,12,0,4,1,4,Standard Class,Corporate,San Francisco,West,Furnishings,California,FUR-FU-10000550,AJ-10795,1
70.56,0.0,2014,12,0,4,1,4,Standard Class,Corporate,San Francisco,West,Furnishings,California,FUR-FU-10000672,AJ-10795,1
204.85,0.0,2015,6,3,2,0,5,Standard Class,Consumer,San Francisco,West,Furnishings,California,FUR-FU-10001979,JF-15565,1
276.69,0.0,2017,6,5,2,0,2,Second Class,Consumer,New York City,East,Furnishings,New York,FUR-FU-10003601,GA-14515,1
172.764,0.1,2017,6,5,2,0,2,Second Class,Consumer,New York City,East,Chairs,New York,FUR-CH-10001891,GA-14515,1
409.272,0.4,2014,9,0,3,0,4,Standard Class,Corporate,Philadelphia,East,Tables,Pennsylvania,FUR-TA-10004175,SM-20950,0
67.176,0.4,2014,9,0,3,0,4,Standard Class,Corporate,Philadelphia,East,Tables,Pennsylvania,FUR-TA-10004147,SM-20950,0
572.16,0.2,2015,11,4,4,0,4,Standard Class,Consumer,Oakland,West,Chairs,California,FUR-CH-10000595,LC-16885,1
156.3728,0.32,2016,8,6,3,0,3,First Class,Consumer,Dallas,Central,Bookcases,Texas,FUR-BO-10003159,TP-21415,0
220.064,0.2,2017,11,2,4,0,5,Standard Class,Consumer,Miramar,South,Furnishings,Florida,FUR-FU-10003553,DK-12895,1
339.136,0.2,2017,11,2,4,0,5,Standard Class,Consumer,Miramar,South,Furnishings,Florida,FUR-FU-10001488,DK-12895,0
638.82,0.0,2014,8,1,3,0,7,Standard Class,Consumer,Jonesboro,South,Bookcases,Arkansas,FUR-BO-10000711,LH-16900,1
15.92,0.0,2017,12,3,4,1,0,Same Day,Home Office,Fremont,Central,Furnishings,Nebraska,FUR-FU-10001940,RB-19465,1
27.414,0.4,2015,9,0,3,0,0,Same Day,Consumer,New York City,East,Tables,New York,FUR-TA-10003837,MC-17275,0
160.98,0.0,2015,12,4,4,1,7,Standard Class,Corporate,Detroit,Central,Bookcases,Michigan,FUR-BO-10004360,DL-13495,1
91.032,0.2,2017,7,3,3,0,4,Second Class,Consumer,Jacksonville,South,Furnishings,Florida,FUR-FU-10001602,MG-18145,0
79.12,0.2,2017,12,4,4,1,3,First Class,Consumer,Philadelphia,East,Furnishings,Pennsylvania,FUR-FU-10003798,RA-19285,1
120.784,0.2,2017,1,0,1,0,7,Standard Class,Home Office,San Francisco,West,Chairs,California,FUR-CH-10000863,EH-14125,0
322.59,0.0,2015,11,5,4,0,6,Standard Class,Consumer,Freeport,East,Furnishings,New York,FUR-FU-10004017,TP-21415,1
433.568,0.2,2014,10,5,4,0,2,First Class,Consumer,Pasadena,West,Chairs,California,FUR-CH-10000229,HA-14920,0
81.94,0.0,2016,12,0,4,1,2,First Class,Corporate,Franklin,East,Bookcases,Massachusetts,FUR-BO-10002853,AG-10300,1
696.42,0.0,2015,11,0,4,0,4,Standard Class,Corporate,Boise,West,Tables,Idaho,FUR-TA-10000577,HK-14890,1
24.7,0.0,2016,4,4,2,0,6,Standard Class,Consumer,Los Angeles,West,Furnishings,California,FUR-FU-10002597,CK-12595,1
14.76,0.0,2014,10,4,4,0,2,Second Class,Consumer,Cranston,East,Furnishings,Rhode Island,FUR-FU-10002364,AM-10705,1
17.67,0.0,2014,10,4,4,0,2,Second Class,Consumer,Cranston,East,Furnishings,Rhode Island,FUR-FU-10000023,AM-10705,1
1604.9,0.0,2014,10,4,4,0,2,Second Class,Consumer,Cranston,East,Chairs,Rhode Island,FUR-CH-10002320,AM-10705,1
385.686,0.3,2014,10,4,4,0,2,Second Class,Consumer,Cranston,East,Tables,Rhode Island,FUR-TA-10003238,AM-10705,0
482.664,0.15,2017,4,5,2,0,2,First Class,Corporate,San Francisco,West,Bookcases,California,FUR-BO-10003894,NC-18535,1
174.42,0.0,2017,6,6,2,0,2,Second Class,Consumer,Seattle,West,Bookcases,Washington,FUR-BO-10001519,TB-21400,1
94.428,0.6,2014,12,5,4,1,4,Standard Class,Corporate,Chicago,Central,Furnishings,Illinois,FUR-FU-10003930,EB-13840,0
61.584,0.2,2015,1,0,1,0,5,Standard Class,Home Office,Seattle,West,Chairs,Washington,FUR-CH-10003396,SR-20740,0
332.028,0.6,2017,7,2,3,0,5,Standard Class,Corporate,Dallas,Central,Furnishings,Texas,FUR-FU-10003601,LS-16945,0
1049.2,0.0,2017,11,1,4,0,6,Standard Class,Home Office,Baltimore,East,Furnishings,Maryland,FUR-FU-10000576,LS-16975,1
20.9,0.0,2017,11,1,4,0,6,Standard Class,Home Office,Baltimore,East,Furnishings,Maryland,FUR-FU-10004270,LS-16975,1
751.92,0.0,2016,12,3,4,1,4,Second Class,Consumer,Fairfield,East,Chairs,Connecticut,FUR-CH-10004997,SJ-20500,1
887.103,0.1,2014,9,4,3,0,0,Same Day,Corporate,New York City,East,Chairs,New York,FUR-CH-10000988,BS-11365,1
10.476,0.6,2017,10,4,4,0,3,First Class,Consumer,Freeport,Central,Furnishings,Illinois,FUR-FU-10001424,TS-21610,0
196.784,0.2,2016,3,0,1,0,2,First Class,Corporate,Seattle,West,Chairs,Washington,FUR-CH-10002880,MM-18280,0
863.128,0.3,2016,11,5,4,0,4,Standard Class,Consumer,Houston,Central,Tables,Texas,FUR-TA-10002774,EP-13915,0
956.6648,0.32,2016,11,5,4,0,4,Standard Class,Consumer,Houston,Central,Bookcases,Texas,FUR-BO-10000780,EP-13915,0
871.4,0.0,2017,6,6,2,0,4,Second Class,Consumer,Seattle,West,Tables,Washington,FUR-TA-10000688,AM-10705,1
692.472,0.2,2015,11,3,4,0,4,Standard Class,Corporate,Jackson,South,Furnishings,Tennessee,FUR-FU-10003930,SH-20635,1
207.76,0.0,2016,11,3,4,0,3,Second Class,Corporate,Baltimore,East,Furnishings,Maryland,FUR-FU-10000965,LA-16780,1
9.96,0.0,2016,4,5,2,0,4,Standard Class,Corporate,Lakewood,East,Furnishings,New Jersey,FUR-FU-10000550,BS-11365,1
69.264,0.1,2014,11,4,4,0,4,Standard Class,Home Office,New York City,East,Chairs,New York,FUR-CH-10001797,RM-19675,1
246.1328,0.32,2015,11,5,4,0,5,Second Class,Corporate,Port Arthur,Central,Bookcases,Texas,FUR-BO-10003965,CA-11965,0
896.328,0.2,2017,12,5,4,1,4,Second Class,Home Office,Los Angeles,West,Tables,California,FUR-TA-10003748,AT-10435,1
177.225,0.5,2017,10,6,4,0,5,Standard Class,Corporate,Redmond,West,Tables,Oregon,FUR-TA-10002607,DW-13195,0
129.39,0.0,2017,7,0,3,0,7,Standard Class,Consumer,Citrus Heights,West,Furnishings,California,FUR-FU-10001215,MB-17305,1
2.784,0.2,2017,8,2,3,0,3,Second Class,Consumer,Tallahassee,South,Furnishings,Florida,FUR-FU-10001852,PO-18850,1
63.92,0.0,2014,10,6,4,0,4,Second Class,Consumer,Seattle,West,Furnishings,Washington,FUR-FU-10000448,AH-10585,1
573.728,0.2,2014,11,1,4,0,7,Standard Class,Consumer,Los Angeles,West,Tables,California,FUR-TA-10002041,WB-21850,0
82.38,0.0,2017,12,3,4,1,4,Standard Class,Consumer,Richmond,South,Furnishings,Virginia,FUR-FU-10000175,DC-13285,1
14.368,0.2,2015,12,6,4,1,4,Standard Class,Consumer,Bullhead City,West,Furnishings,Arizona,FUR-FU-10002088,GZ-14470,1
631.782,0.1,2016,9,6,3,0,7,Standard Class,Consumer,New Rochelle,East,Chairs,New York,FUR-CH-10001394,MM-17260,1
60.72,0.0,2016,9,6,3,0,7,Standard Class,Consumer,New Rochelle,East,Furnishings,New York,FUR-FU-10004053,MM-17260,1
77.72,0.6,2017,12,0,4,1,0,Same Day,Consumer,Aurora,Central,Furnishings,Illinois,FUR-FU-10004306,RR-19315,0
